age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs,gender_M,gradyear_2007,gradyear_2008,gradyear_2009,cluster,PCA1,PCA2,cluster_label
0.0636952378398017,3.704634698529373,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,2,-2.5745329825432868,2.6646116517549143,1
-0.036706729375437064,-0.8293960570881508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,0,0.5605159989998653,-0.6124271535129673,0
0.004618549916832364,1.113759981033645,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,2,-0.78428142723765,0.7908130431685315,1
0.025920240273672047,-0.26616242284994907,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,0,0.20653363176173845,-0.1698768764267421,0
-0.28125013467195914,-0.06903065086657847,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,0,-0.15006183609869334,-0.24768591877365068,0
-0.05303802531568126,0.7194964370669039,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,False,True,False,False,2,-0.5462643570510297,0.4712572623281057,1
-0.34231498036156677,-0.46329419483331963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,0,0.0855452229355982,-0.5696517107664055,0
0.18341073764524185,-0.06903065086657847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,False,False,False,False,0,0.17850301766885598,0.08087893499389864,0
-0.24191301314632802,-0.23800074113803898,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,0,-0.0027663940669074476,-0.3393502700391704,0
-0.14946367699764293,-0.46329419483331963,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,0,0.22191168730489275,-0.43328524639711097,0
0.14222746962201768,-0.8575577388000608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,False,False,False,False,0,0.7069549006052575,-0.5058148841237926,0
-4.446698440314195e-05,-0.8293960570881508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,0,0.5864401333502058,-0.5865030191626266,0
-0.006742351606815837,1.479861843288476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,2,-1.0511879071508288,1.0416527820661816,1
-0.4266696741746526,-0.6322642851047802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,0,0.1453773435641031,-0.7487793834352062,0
-4.446698440314195e-05,1.8741253872552175,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,2,-1.325238213028239,1.3251753272158182,1
0.08386083804427671,3.028754337443531,2,0,0,2,0,0,0,2,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,False,False,False,False,2,-2.0823541632973948,2.200951297811584,1
-4.446698440314195e-05,-0.8012343753762406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,0,0.5665268172420971,-0.5665897030545178,0
-0.11168867943151328,0.2970712113882526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,0,-0.2890368906757292,0.13108524546014222,0
0.21294908160672626,-0.6322642851047802,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,0,0.5976561031512183,-0.296500623848091,0
-0.34614928462579786,-0.40697083140949947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,0,0.0430073281730103,-0.5325363410965582,0
-0.010576655871046657,1.1700833444574652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,2,-0.8348526925080021,0.8198950423306148,1
-0.2955932728455645,-0.7167493302405104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,0,0.29780230412175707,-0.715834319526205,0
0.1001921339845204,-0.18167737771421882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,0,0.1993118431319194,-0.05761876840790836,0
-4.446698440314195e-05,0.21258616625252236,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,0,-0.15035256264981967,0.15028967683739894,0
0.012003135907203468,0.043616075981061854,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,0,-0.02235372429946918,0.03932872189044384,0
0.15344635987662011,-0.8575577388000608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0.7148878539816744,-0.4978819307473756,0
0.11879561022949393,-0.5196175582571398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,0,0.4514262806356887,-0.28342391749875034,0
0.0064646964144248874,0.18442448454061228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,-0.1258365729625483,0.13497903430845273,0
-0.2517117907104742,0.015454394269151772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,0,-0.18891502110283304,-0.1670592071291376,0
0.025920240273672047,1.2827300713051055,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,2,-0.8886987541842455,0.9253555095192418,1
0.06951769987067132,-0.06903065086657847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,False,False,False,False,0,0.09796847832852157,0.0003443956535641984,0
-0.19490728309223473,-0.3788091496975894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,0,0.13003825694951018,-0.40567878010384073,0
0.012713192252431322,-0.3506474679856793,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,0,0.2569347868707892,-0.23895561796634418,0
0.11765952007712926,-0.4914558765452297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,0,0.4307096274768035,-0.2643139384414178,0
-0.03244639130406893,0.6913347553549938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,2,-0.5117905568975982,0.4659044302653195,1
-0.13583059516926538,-0.43513251312140955,1,1,4,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,2,0,1,0,0,0,6,0,2,1,0,1,0,0,0,0,0,1,False,True,False,False,0,0.21163841580610082,-0.40373188567968527,0
-0.21748707487048485,-0.06903065086657847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,0,-0.10497454412386749,-0.20259862679882484,0
-0.25909637670084534,-0.60410260339287,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,0,0.24395624244551392,-0.6103738523375777,0
-0.26293068096507666,-0.6322642851047802,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,0,0.2611582960072523,-0.632998430992057,0
-0.07746396359152391,0.015454394269151772,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,False,True,False,False,0,-0.06570320094000207,-0.04384738696630665,0
-0.01526302774955161,-0.29432410456185915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,0,0.1973259797792027,-0.21891116062549545,0
-0.3928709921418001,-0.12535401429039864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,0,-0.18916306912125738,-0.3664404162286499,0
-0.2147888607586187,-0.3788091496975894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,0,0.11597985856092309,-0.4197371784924278,0
-0.2640667711174413,1.0292749358979147,0,3,0,0,0,0,0,0,1,1,0,0,0,6,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,2,-0.9145306914219431,0.5410838823355858,1
-0.3041139489883006,0.24074784796443244,0,0,7,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,False,False,False,True,0,-0.38527547143476515,-0.044806599731328986,0
0.1476238978457505,-0.5196175582571398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,0,0.4718109582991399,-0.26303923983529914,0
-0.3756876285872825,0.015454394269151772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,0,-0.27657917676880817,-0.2547233627951127,0
0.01810962047616413,3.1695627460030815,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,False,True,False,False,2,-2.228413875651623,2.2540247465384438,1
-0.0036181036878123675,-0.60410260339287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,0,0.4246066617388577,-0.429723433044234,0
0.1239080159151357,-0.040868969154668394,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,False,False,False,False,0,0.116514923526333,0.05871747306759323,0
-0.06312082541791851,-0.6885876485286003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,0,0.4422718320287699,-0.5315381594029746,0
0.1071506861677547,-0.7730726936643306,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,0,0.6224119208382096,-0.4708779672421877,0
-0.3477114085852996,2.71897583861252,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,8,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,2,-2.168475348271884,1.6767371584587007,1
0.06866563225639769,-0.3506474679856793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,0,0.2964991366215272,-0.19939126821560613,0
-0.1452033389262748,-0.7167493302405104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,False,False,True,False,0,0.4041440462182836,-0.6094925774296784,0
0.02478415012130738,-0.57594092168096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,False,False,False,0,0.42477677190015894,-0.3897266906667152,0
-0.04721556328481164,-0.26616242284994907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,False,True,False,False,0,0.15481880911800738,-0.22159169907047313,0
-0.23339233700359224,3.1132393825792612,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,False,False,False,True,2,-2.3664259830510317,2.0363593747065996,1
-0.2345284271559569,0.043616075981061854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0,-0.19667786431794887,-0.1349954181280358,0
-0.10629225120778098,2.071257159238588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,2,-1.5397599544953962,1.3894400112621843,1
0.1001921339845204,-0.040868969154668394,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0.09974526259137541,0.04194781213263564,0
-0.10046978917691135,-0.2098390594261289,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,3,0,1,0,False,False,True,False,0,0.07733575264664588,-0.21942149110939949,0
-0.20811433111347544,-0.6322642851047802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,0,0.2999193087072137,-0.5942374182920956,0
-0.24120295680110015,-0.60410260339287,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,0,0.2566088009952421,-0.5977212937878496,0
-0.09919168775550091,-0.43513251312140955,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,0,0.23754603569363975,-0.37782426579214634,0
0.07292597032776532,5.95756923548218,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,2,-4.161071157654432,4.264204053941176,1
-0.2034279592349705,-0.8575577388000608,0,0,2,0,2,0,0,0,0,0,0,2,2,0,1,2,3,0,3,1,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0,0,False,False,True,False,0,0.4625396029065369,-0.7502301818225132,0
-0.23225624685122706,-0.3224857862737692,3,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,1,0,1,0,2,0,0,1,1,1,0,0,0,0,0,1,False,False,False,True,0,0.06380191918901852,-0.39226185343189723,0
-0.22444562705371915,0.043616075981061854,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,0,-0.18954824799230813,-0.12786580180239507,0
0.15117417957189078,-0.8575577388000608,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,0,0.7132811798801219,-0.4994886048489282,0
0.14336355977438286,-0.8012343753762406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,False,False,False,False,0,0.6679316054398164,-0.46518491485679836,0
0.11382521581289794,-0.7730726936643306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,0,0.627131526011521,-0.4661583620688763,0
-0.12262354714802466,1.1982450261693753,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,2,-0.9339951252489339,0.7605792418059008,1
0.018535654283300944,0.7476581187788139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,2,-0.5155674389602249,0.5417808126351281,1
